country,t,estimate_main,Gini_main,estimate_T,Gini_T,estimate_CES,Gini_CES,estimate_PTM,Gini_PTM,estimate_Poor,Gini_Poor,estimate_Ladder,Gini_Ladder,estimate_PPML,Gini_PPML,estimate_Consumption,Gini_Consumption
THA,2013-2015,.90130001,42.91,.73989999,40.130001,1.0027,44.43,.70060003,39.360001,.91900003,43.189999,1.1201,46.009998,.6336,37.970001,.99680001,44.349998
THA,2016-2018,.94639999,43.610001,.80479997,41.310001,1.0211,44.689999,.88319999,42.630001,.95810002,43.790001,1.3286,48.439999,.61589998,37.580002,1.0479,45.060001
TJK,1995-1997,1.6708,51.66,1.6237,51.259998,1.8673,53.200001,1.5477,50.59,2.5227001,57.25,.1433,20.42,.4928,34.560001,.52490002,35.400002
TJK,1998-2000,1.3925,49.099998,1.7375,52.200001,1.506,50.209999,1.0914,45.639999,2.0432,54.43,-.3515,,.58359998,36.84,.24330001,25.860001
TJK,2001-2003,.85659999,42.189999,-.71090001,,1.1838,46.799999,1.3091,48.23,1.3166,48.310001,.96640003,43.91,.72329998,39.810001,.1314,19.620001
TJK,2004-2006,.86989999,42.41,1.3595001,48.759998,1.2134,47.150002,1.1568,46.470001,.90829998,43.02,1.3423001,48.580002,.82480001,41.66,.30140001,28.33
TJK,2007-2009,.68510002,39.049999,.87239999,42.450001,.77640003,40.799999,.78390002,40.939999,.93229997,43.400002,.70969999,39.540001,.84469998,41.990002,.4975,34.68
TJK,2010-2012,.72619998,39.860001,.91579998,43.139999,.85659999,42.189999,.79149997,41.080002,1.4539,49.709999,.54299998,35.860001,.84009999,41.919998,.54149997,35.82
TJK,2013-2015,1.0154001,44.610001,.9813,44.130001,1.0415,44.970001,.89459997,42.810001,1.5613,50.709999,1.0527,45.130001,.66790003,38.700001,.4093,32.130001
TJK,2016-2018,.92839998,43.34,.98040003,44.110001,.88840002,42.709999,1.1291,46.119999,1.3446,48.610001,.73549998,40.040001,.79799998,41.189999,.37470001,31
TKM,1995-1997,.89990002,42.889999,.73930001,40.119999,1.0190001,44.66,.68529999,39.060001,1.2402,47.459999,.91640002,43.150002,.40290001,31.92,.4862,34.380001
TKM,1998-2000,.81110001,41.419998,.7719,40.720001,.82609999,41.68,.91829997,43.18,.94419998,43.580002,.7101,39.549999,.63190001,37.93,.54640001,35.939999
TKM,2001-2003,.63440001,37.98,.69410002,39.23,.65869999,38.5,.662,38.57,-.1895,,.90090001,42.91,.5632,36.349998,.34799999,30.08
TKM,2004-2006,.75919998,40.490002,.84289998,41.970001,.74440002,40.209999,.94840002,43.639999,1.1497,46.380001,.63770002,38.060001,.57419997,36.619999,.34369999,29.93
TKM,2007-2009,.67519999,38.849998,.72170001,39.779999,.69209999,39.189999,.6663,38.66,.60399997,37.310001,.74019998,40.130001,.54659998,35.950001,.32440001,29.219999
TKM,2010-2012,.73210001,39.98,.77389997,40.759998,.653,38.380001,.76279998,40.560001,.95910001,43.799999,.68910003,39.130001,.5535,36.110001,.39700001,31.74
TKM,2013-2015,.64480001,38.209999,.68419999,39.029999,.4562,33.529999,.6444,38.200001,.49559999,34.630001,.66909999,38.720001,.46799999,33.869999,.36309999,30.610001
TKM,2016-2018,.65759999,38.48,.6965,39.279999,.3858,31.370001,.66530001,38.639999,.68550003,39.060001,.67180002,38.779999,.47889999,34.169998,.33340001,29.549999
TLS,1998-2000,,,,,,,,,,,,,2.6003001,57.650002,,
TLS,2001-2003,.9702,43.959999,2.2128999,55.509998,1.0714,45.380001,-.0133,,2.2607,55.799999,.24160001,25.780001,.99559999,44.330002,.32570001,29.27
TLS,2004-2006,.3441,29.940001,.55510002,36.16,.82740003,41.700001,1.8558,53.110001,.78820002,41.02,-.6656,,.87620002,42.509998,.486,34.369999
TLS,2007-2009,.18870001,23.120001,.18170001,22.73,.1947,23.450001,1.1502,46.389999,.29300001,28,.029999999,9.6700001,.74620003,40.25,.36970001,30.83
TLS,2010-2012,.67479998,38.84,.2095,24.219999,.35299999,30.26,1.6075,51.119999,-.29440001,,.1095,18.030001,.51590002,35.169998,-.081,
TLS,2013-2015,.5654,36.400002,.73369998,40.009998,.4921,34.540001,1.5863,50.939999,-.1088,,.5025,34.810001,.60619998,37.360001,.57599998,36.66
TLS,2016-2018,.54030001,35.790001,.94489998,43.59,.74379998,40.200001,.76109999,40.52,.48649999,34.380001,1.1729,46.669998,.5927,37.049999,.50309998,34.830002
TTO,1995-1997,.60500002,37.330002,.69019997,39.150002,.6275,37.830002,.4244,32.59,.4657,33.810001,.48500001,34.34,.45919999,33.619999,.55159998,36.07
TTO,1998-2000,.58670002,36.91,.59530002,37.110001,.64670002,38.25,.84359998,41.98,.8211,41.59,.65310001,38.389999,.47139999,33.970001,.48820001,34.43
TTO,2001-2003,.65179998,38.360001,.65020001,38.32,.6918,39.189999,.67470002,38.84,.73540002,40.040001,.55919999,36.259998,.43220001,32.830002,.47920001,34.18
TTO,2004-2006,.70160002,39.380001,.63270003,37.950001,.7827,40.919998,.89200002,42.77,.77630001,40.799999,.74870002,40.290001,.4434,33.16,.44330001,33.16
TTO,2007-2009,.89829999,42.869999,.78640002,40.990002,.93980002,43.509998,.90189999,42.919998,1.062,45.25,.87239999,42.450001,.52319998,35.360001,.42739999,32.68
TTO,2010-2012,.75819999,40.470001,.77490002,40.779999,.77160001,40.720001,.79750001,41.18,1.0257,44.759998,.83600003,41.849998,.514,35.119999,.4152,32.310001
TTO,2013-2015,.8448,42,.82810003,41.709999,.833,41.799999,.80779999,41.360001,.74370003,40.200001,.9102,43.049999,.53350002,35.619999,.49700001,34.669998
TTO,2016-2018,.94819999,43.639999,.94849998,43.639999,.89660001,42.84,.91140002,43.07,.9562,43.759998,1.0325,44.849998,.5995,37.200001,.49079999,34.5
TUN,1995-1997,.44760001,33.290001,.4066,32.040001,.4091,32.119999,.44479999,33.200001,.40220001,31.9,.50190002,34.799999,.42570001,32.630001,.62949997,37.880001
TUN,1998-2000,.45460001,33.490002,.44190001,33.119999,.3511,30.190001,.47889999,34.169998,.59750003,37.16,.62190002,37.709999,.4113,32.189999,.58420002,36.849998
TUN,2001-2003,.3899,31.5,.33669999,29.67,.34909999,30.120001,.3583,30.440001,.3563,30.370001,.43540001,32.93,.3876,31.43,.57069999,36.529999
TUN,2004-2006,.43990001,33.060001,.4425,33.130001,.41010001,32.150002,.42649999,32.66,.31999999,29.049999,.4598,33.639999,.49900001,34.720001,.66850001,38.709999
TUN,2007-2009,.3831,31.280001,.40180001,31.889999,.36199999,30.57,.39930001,31.809999,.2131,24.4,.39899999,31.799999,.52969998,35.52,.54759997,35.970001
TUN,2010-2012,.44760001,33.279999,.47409999,34.040001,.43849999,33.02,.46110001,33.669998,.39610001,31.709999,.5011,34.779999,.50300002,34.830002,.5988,37.189999
TUN,2013-2015,.37650001,31.059999,.389,31.48,.3865,31.4,.38260001,31.27,.2353,25.49,.4086,32.099998,.493,34.560001,.52999997,35.529999
TUN,2016-2018,.41029999,32.16,.45179999,33.41,.39430001,31.65,.43110001,32.799999,.32870001,29.379999,.44580001,33.23,.48840001,34.43,.5187,35.240002
TUR,1995-1997,.52929997,35.509998,.41749999,32.380001,.4542,33.48,.51410002,35.119999,.49610001,34.639999,.55199999,36.080002,.3759,31.040001,.32620001,29.290001
TUR,1998-2000,.55019999,36.029999,.5557,36.169998,.52819997,35.48,.53649998,35.689999,.43349999,32.869999,.58950001,36.970001,.43720001,32.98,.39610001,31.709999
TUR,2001-2003,.65069997,38.330002,.72000003,39.740002,.65899998,38.509998,.64819998,38.279999,.63380003,37.970001,.6559,38.439999,.4465,33.25,.51590002,35.169998
TUR,2004-2006,.66500002,38.639999,.71539998,39.66,.73460001,40.029999,.67309999,38.799999,.62120003,37.689999,.65200001,38.360001,.51520002,35.150002,.64709997,38.259998
TUR,2007-2009,.60650003,37.360001,.60479999,37.330002,.65630001,38.450001,.59079999,37,.57590002,36.66,.60460001,37.32,.4702,33.93,.62019998,37.669998
TUR,2010-2012,.68019998,38.950001,.66219997,38.580002,.73720002,40.080002,.71799999,39.709999,.72250003,39.790001,.66979998,38.740002,.48519999,34.349998,.64090002,38.130001
TUR,2013-2015,.6261,37.799999,.64349997,38.18,.66439998,38.619999,.653,38.380001,.61390001,37.529999,.5851,36.869999,.46939999,33.91,.60259998,37.279999
TUR,2016-2018,.56239998,36.330002,.61080003,37.459999,.60829997,37.400002,.56190002,36.32,.5693,36.5,.53430003,35.639999,.4452,33.220001,.57539999,36.639999
TZA,1995-1997,1.2361,47.41,1.4238,49.419998,1.3027,48.16,1.1761,46.709999,1.1159,45.959999,.98940003,44.240002,.34380001,29.93,1.1823,46.779999
TZA,1998-2000,1.14,46.259998,1.341,48.57,1.0961,45.700001,1.2689,47.790001,1.0818,45.52,.67930001,38.93,.44229999,33.130001,1.1236,46.060001
TZA,2001-2003,.78350002,40.93,1.0185,44.66,.6397,38.099998,.85070002,42.099998,.25299999,26.299999,.28549999,27.690001,.46509999,33.790001,1.149,46.369999
TZA,2004-2006,1.1708,46.639999,1.1535,46.43,1.1385,46.240002,1.2641,47.73,.79329997,41.110001,.90450001,42.970001,.60479999,37.330002,1.2909,48.029999
TZA,2007-2009,1.1817,46.77,1.1848,46.810001,1.0682,45.330002,1.4176,49.349998,1.3767,48.939999,.83469999,41.830002,.62470001,37.77,1.3289,48.439999
TZA,2010-2012,1.3737,48.91,1.3024,48.16,1.3844,49.02,1.2545,47.619999,.89829999,42.869999,1.3288,48.439999,.46259999,33.720001,1.3114001,48.25
TZA,2013-2015,1.1926,46.900002,1.2572,47.650002,1.2151999,47.169998,1.3142999,48.279999,1.2895,48.009998,.92250001,43.25,.4862,34.369999,1.2397,47.450001
TZA,2016-2018,1.4274,49.450001,1.5136,50.279999,1.3151,48.290001,1.5979,51.040001,1.2871,47.990002,1.8318,52.939999,.46880001,33.889999,1.1131999,45.919998
UGA,1995-1997,1.0768,45.450001,1.6619999,51.59,1.0863,45.57,1.2142,47.16,.0188,7.6799998,.72509998,39.84,.37850001,31.129999,1.2023,47.02
UGA,1998-2000,1.2455,47.52,1.7922,52.630001,1.4006,49.18,1.2982,48.110001,.56779999,36.459999,.71170002,39.580002,.4348,32.91,1.2309999,47.349998
UGA,2001-2003,1.2494,47.57,1.7456,52.27,1.5102,50.25,1.5506999,50.619999,.46709999,33.84,1.1279,46.110001,.51859999,35.240002,1.4275,49.450001
UGA,2004-2006,1.3775001,48.950001,1.6109,51.150002,1.3927,49.099998,1.5251,50.380001,1.7492,52.299999,1.0871,45.580002,.62529999,37.790001,1.3444999,48.610001
UGA,2007-2009,1.5498,50.610001,1.3241,48.389999,1.6303,51.32,1.6626,51.59,2.2404001,55.669998,1.3042001,48.169998,.60869998,37.41,1.2920001,48.040001
UGA,2010-2012,1.2697001,47.790001,1.0991,45.740002,1.3714,48.889999,1.6303,51.32,2.2360001,55.650002,.91159999,43.080002,.63870001,38.080002,1.1819,46.779999
UGA,2013-2015,1.5073,50.220001,1.3078001,48.209999,1.4167,49.349998,1.7733999,52.490002,2.2669001,55.830002,1.0958,45.700001,.75099999,40.34,1.0558,45.169998
UGA,2016-2018,1.631,51.32,1.4685,49.849998,1.4608999,49.779999,1.8868001,53.34,2.4899001,57.080002,1.2857,47.970001,.70200002,39.389999,1.1342,46.189999
UKR,1995-1997,.65030003,38.330002,.61229998,37.490002,.65789998,38.490002,.67729998,38.889999,.6092,37.43,.5521,36.080002,.36950001,30.83,.4885,34.439999
UKR,1998-2000,.70520002,39.450001,.68470001,39.040001,.69620001,39.279999,.722,39.779999,.66769999,38.689999,.65549999,38.439999,.42179999,32.509998,.47279999,34.009998
UKR,2001-2003,.62769997,37.84,.59009999,36.990002,.62169999,37.700001,.5934,37.07,.49680001,34.66,.58829999,36.950001,.41620001,32.34,.41710001,32.369999
UKR,2004-2006,.62580001,37.790001,.64139998,38.130001,.634,37.970001,.63440001,37.98,.71569997,39.66,.58130002,36.779999,.45879999,33.610001,.44100001,33.09
UKR,2007-2009,.61750001,37.610001,.67250001,38.790001,.61799997,37.619999,.6056,37.34,.77280003,40.740002,.55809999,36.23,.46070001,33.66,.42590001,32.639999
UKR,2010-2012,.6092,37.43,.66439998,38.619999,.62650001,37.810001,.59539998,37.110001,.73280001,39.990002,.5327,35.599998,.4806,34.220001,.38049999,31.200001
UKR,2013-2015,.55849999,36.240002,.6318,37.93,.56879997,36.490002,.55190003,36.080002,.63200003,37.93,.46489999,33.779999,.49509999,34.619999,.336,29.65
UKR,2016-2018,.51209998,35.07,.5819,36.799999,.546,35.93,.52149999,35.310001,.70590001,39.470001,.39899999,31.799999,.4655,33.799999,.3303,29.440001
URY,1995-1997,1.2410001,47.470001,1.5408,50.529999,1.3654,48.82,1.0973001,45.720001,1.4626,49.799999,1.3291,48.439999,.5255,35.41,.98820001,44.220001
URY,1998-2000,1.4974999,50.130001,1.7266999,52.119999,1.4924001,50.080002,1.6429,51.43,1.8862,53.34,1.4903001,50.060001,.54100001,35.810001,.98479998,44.18
URY,2001-2003,1.3476,48.639999,1.6265,51.290001,1.2855,47.970001,1.4523,49.700001,1.9270999,53.630001,1.3701,48.869999,.59640002,37.130001,1.0579,45.200001
URY,2004-2006,1.3474,48.639999,1.4382,49.560001,1.2973,48.099998,1.4220001,49.400002,2.0125999,54.23,1.4687001,49.849998,.6426,38.16,.9623,43.849998
URY,2007-2009,1.4884,50.040001,1.267,47.759998,1.3617001,48.790001,1.5504,50.610001,1.8443,53.029999,1.7316999,52.16,.65570003,38.439999,.89700001,42.849998
URY,2010-2012,1.4726,49.889999,1.3176,48.32,1.3365,48.52,1.5881,50.950001,1.5362,50.490002,1.5158,50.299999,.74049997,40.139999,.67400002,38.82
URY,2013-2015,1.3927,49.099998,1.2085,47.09,1.3089,48.23,1.4074,49.25,1.5732,50.82,1.471,49.880001,.71390003,39.619999,.75309998,40.369999
URY,2016-2018,1.4671,49.84,1.2315,47.360001,1.459,49.759998,1.5116,50.259998,1.5581,50.68,1.6238,51.259998,.68580002,39.060001,1.0016,44.419998
USA,1995-1997,1.0293,44.810001,.86150002,42.27,.9034,42.950001,.92500001,43.279999,1.1497,46.380001,1.2510999,47.580002,.5679,36.459999,.60890001,37.419998
USA,1998-2000,.94419998,43.580002,.84390002,41.98,.85000002,42.080002,.87349999,42.470001,1.1424,46.290001,1.1257,46.080002,.57130003,36.549999,.53920001,35.759998
USA,2001-2003,.9386,43.490002,.74529999,40.23,.83429998,41.82,.9095,43.040001,1.1263,46.09,1.1598001,46.509998,.57349998,36.599998,.56950003,36.5
USA,2004-2006,.92930001,43.349998,.75590003,40.43,.85219997,42.119999,.90689999,43,1.0594,45.220001,1.1283,46.110001,.662,38.57,.45820001,33.59
USA,2007-2009,.98220003,44.139999,.97170001,43.98,.8908,42.75,.9738,44.02,1.26,47.689999,1.2282,47.32,.67140001,38.77,.50190002,34.799999
USA,2010-2012,1.0176001,44.639999,1.0346,44.880001,.91259998,43.09,1.051,45.099998,1.0074,44.5,1.2180001,47.200001,.68049997,38.959999,.34670001,30.030001
USA,2013-2015,.99949998,44.389999,1.0048,44.459999,.91869998,43.189999,1.0444,45.009998,1.1073999,45.849998,1.1047,45.810001,.66530001,38.639999,.48730001,34.400002
USA,2016-2018,.98320001,44.150002,1.0041,44.450001,.8883,42.709999,1.0025001,44.43,1.0028,44.43,1.2144001,47.16,.62639999,37.810001,.55290002,36.099998
UZB,1995-1997,.81370002,41.470001,.89399999,42.799999,.87480003,42.490002,.87300003,42.459999,.60750002,37.389999,.1143,18.4,.48289999,34.279999,.4183,32.41
UZB,1998-2000,.90329999,42.950001,1.007,44.490002,.95169997,43.689999,.82059997,41.580002,.64160001,38.139999,.57099998,36.540001,.54839998,35.990002,.4012,31.870001
UZB,2001-2003,.78939998,41.040001,1.1907001,46.880001,.8351,41.830002,.3809,31.209999,.2182,24.66,.54189998,35.830002,.49430001,34.59,.2836,27.620001
UZB,2004-2006,.70420003,39.43,-1.0919,,.88239998,42.619999,.53140002,35.560001,.4777,34.139999,.51719999,35.200001,.6182,37.630001,.27160001,27.110001
UZB,2007-2009,.5711,36.540001,.66729999,38.68,.6803,38.950001,.43309999,32.860001,.49290001,34.560001,.1837,22.85,.65460002,38.419998,.2216,24.83
UZB,2010-2012,.80269998,41.27,.88410002,42.639999,.87709999,42.529999,.87809998,42.549999,.98839998,44.23,.63999999,38.099998,.6189,37.639999,.37,30.84
UZB,2013-2015,.76840001,40.66,.91149998,43.080002,.93629998,43.459999,.84429997,41.990002,.59060001,37,.66839999,38.709999,.55970001,36.27,.33930001,29.77
UZB,2016-2018,.6293,37.869999,.73930001,40.119999,.73449999,40.029999,.5223,35.330002,.56190002,36.32,.59789997,37.169998,.53899997,35.759998,.32390001,29.200001
VEN,1995-1997,1.6066,51.110001,1.7337,52.169998,1.6659,51.619999,1.7397,52.220001,1.6876,51.799999,1.7214,52.07,.62129998,37.700001,1.1213,46.029999
VEN,1998-2000,1.3088,48.220001,1.4055001,49.23,1.5243,50.380001,1.5326999,50.450001,1.5831,50.91,1.2444,47.509998,.64389998,38.189999,1.0678999,45.330002
VEN,2001-2003,1.451,49.68,1.4972,50.119999,1.5669,50.759998,1.5118001,50.259998,1.5588,50.689999,1.4234,49.41,.6631,38.599998,1.0195,44.669998
VEN,2004-2006,1.5411,50.529999,1.5009,50.16,1.5378,50.5,1.6382999,51.389999,1.7489001,52.299999,1.6436,51.43,.73140001,39.959999,1.0214,44.700001
VEN,2007-2009,1.6696,51.650002,1.2815,47.93,1.6968,51.880001,1.6438,51.43,2.0069001,54.189999,1.8616,53.16,.7313,39.959999,1.2886,48
VEN,2010-2012,1.4565001,49.740002,1.2385,47.439999,1.4167,49.349998,1.5853,50.93,1.7313,52.150002,1.4641,49.810001,.78740001,41,.79110003,41.07
VNM,1995-1997,1.7111,51.990002,2.1063001,54.84,1.8053,52.73,1.6672,51.630001,1.3889,49.07,1.8135,52.799999,.54509997,35.91,.3242,29.209999
VNM,1998-2000,1.3796999,48.970001,1.8171,52.82,1.7189,52.060001,.98940003,44.240002,.83990002,41.91,1.2711999,47.810001,.83399999,41.810001,.3055,28.5
VNM,2001-2003,.98369998,44.16,1.48,49.959999,1.1403,46.27,1.0647,45.290001,.21430001,24.459999,.74159998,40.16,.77789998,40.830002,.1059,17.75
VNM,2004-2006,1.1900001,46.869999,1.6007,51.060001,1.3153,48.290001,1.1366,46.220001,.50569999,34.900002,.61009997,37.450001,.80809999,41.369999,.2841,27.639999
VNM,2007-2009,1.3756,48.93,1.2014,47.009998,1.4301,49.48,1.439,49.57,.9655,43.889999,1.105,45.82,.84350002,41.970001,.37990001,31.18
VNM,2010-2012,1.3806,48.98,1.2403001,47.459999,1.5583,50.689999,1.4845001,50,1.2606,47.689999,1.3411,48.57,.8312,41.77,.4258,32.639999
VNM,2013-2015,1.5638,50.740002,1.3915,49.09,1.7283,52.130001,1.6184,51.220001,1.8003,52.700001,1.4897,50.049999,.89020002,42.740002,.55769998,36.220001
VNM,2016-2018,1.6366,51.369999,1.3506,48.669998,1.7638,52.41,1.5918,50.98,1.8939,53.389999,1.5888,50.959999,.8761,42.509998,.64920002,38.299999
YEM,1995-1997,1.6942,51.849998,2.8118999,58.66,.96399999,43.869999,2.6996,58.139999,1.6153001,51.189999,1.8831,53.32,.88749999,42.700001,.82230002,41.619999
YEM,1998-2000,2.2614999,55.799999,1.9177999,53.57,1.7222,52.080002,2.6364999,57.830002,2.8297999,58.740002,2.5097001,57.18,.98089999,44.119999,.86540002,42.34
YEM,2001-2003,2.1356001,55.029999,2.7026999,58.150002,1.5311,50.439999,2.9073999,59.09,2.1633999,55.200001,1.9173,53.560001,.89920002,42.880001,.88440001,42.650002
YEM,2004-2006,2.1104,54.869999,1.4414999,49.59,1.6537,51.52,2.6378,57.830002,2.1310999,55,2.2697001,55.849998,.80940002,41.389999,.59630001,37.130001
YEM,2007-2009,1.9517,53.810001,1.5006,50.16,1.6459,51.450001,2.1953001,55.400002,1.5222,50.360001,1.6587,51.560001,.92629999,43.299999,.65090001,38.34
YEM,2010-2012,2.3645,56.389999,1.9155,53.549999,1.9852,54.040001,3.0732999,59.799999,2.7539999,58.389999,2.401,56.599998,.98970002,44.25,.6904,39.16
YEM,2013-2015,2.8879001,59,2.1937001,55.389999,2.3792,56.48,3.2084999,60.34,3.7990999,62.41,3.3576,60.900002,1.0972,45.720001,.74019998,40.130001
ZAF,1995-1997,5.5337,66.730003,6.6339998,68.660004,5.9481001,67.510002,5.2947998,66.25,5.8165998,67.269997,5.5021,66.669998,.58270001,36.82,3.4228001,61.139999
ZAF,1998-2000,5.9148998,67.449997,6.8067999,68.93,6.2821999,68.089996,5.6230001,66.910004,5.4991999,66.660004,5.9979,67.599998,.62819999,37.849998,2.7591,58.419998
ZAF,2001-2003,7.0538998,69.290001,7.9987998,70.540001,7.2758999,69.599998,6.8650999,69.010002,7.1111002,69.370003,7.1157999,69.379997,.6469,38.25,3.688,62.060001
ZAF,2004-2006,7.1552,69.43,7.8709998,70.379997,7.2778001,69.610001,6.9686999,69.169998,7.2210999,69.529999,7.1922002,69.489998,.76990002,40.68,4.5356002,64.5
ZAF,2007-2009,6.6518002,68.690002,5.4095998,66.480003,6.6543002,68.690002,6.5100002,68.459999,6.9829001,69.190002,6.822,68.949997,.75129998,40.34,5.3873,66.440002
ZAF,2010-2012,6.2048001,67.959999,5.4113998,66.489998,6.2107,67.970001,6.0337,67.669998,6.8446999,68.980003,6.2511001,68.040001,.74900001,40.299999,4.6803999,64.860001
ZAF,2013-2015,4.9450002,65.489998,4.2406001,63.720001,4.8737998,65.32,4.9173999,65.419998,5.895,67.419998,4.7628999,65.059998,.74559999,40.23,4.1335001,63.419998
ZAF,2016-2018,3.3501,60.880001,2.4923,57.09,3.2116001,60.349998,4.1861,63.57,2.6833,58.060001,2.7388999,58.32,.71899998,39.73,2.7163999,58.220001
ZMB,1995-1997,.59609997,37.130001,1.6934,51.849998,.41080001,32.169998,.90380001,42.959999,.25929999,26.58,.63980001,38.099998,.4393,33.040001,1.5172,50.310001
ZMB,1998-2000,.99650002,44.34,1.232,47.369999,.96359998,43.869999,1.2699,47.799999,.54040003,35.790001,1.1621,46.529999,.3881,31.450001,1.5829,50.91
ZMB,2001-2003,.90700001,43.009998,.99720001,44.349998,.63499999,38,1.3994,49.169998,.65939999,38.52,.97460002,44.029999,.84719998,42.040001,1.5836999,50.91
ZMB,2004-2006,.78600001,40.98,1.2424999,47.490002,.65090001,38.34,.72640002,39.869999,-.044199999,,.4756,34.080002,.57139999,36.549999,1.7749,52.5
ZMB,2007-2009,1.4202,49.380001,1.0476,45.060001,1.4305,49.48,1.9462,53.77,.88190001,42.610001,.97229999,43.990002,.55720001,36.209999,1.7007,51.91
ZMB,2010-2012,1.4979,50.130001,1.1847,46.810001,1.289,48.009998,1.4971,50.119999,1.0726,45.389999,1.3177,48.32,.6778,38.900002,1.8958,53.41
ZMB,2013-2015,1.6826,51.759998,1.1793,46.740002,1.5817,50.900002,1.8922,53.380001,1.2489001,47.560001,1.7136,52.009998,.84280002,41.959999,1.8344001,52.950001
ZMB,2016-2018,2.1442001,55.080002,1.4635,49.799999,2.017,54.259998,2.9296,59.189999,1.7207,52.07,2.0510001,54.48,.74470001,40.220001,1.5488,50.599998
ZWE,1995-1997,.4039,31.950001,.78060001,40.880001,.39320001,31.610001,.3231,29.17,-.056600001,,.43430001,32.889999,.2762,27.309999,.74599999,40.240002
ZWE,1998-2000,.73229998,39.98,1.2298,47.34,.73869997,40.099998,.90939999,43.040001,.87330002,42.470001,.59439999,37.09,.2827,27.58,1.0907,45.630001
ZWE,2001-2003,.15189999,20.969999,.4461,33.240002,.3152,28.870001,.0154,6.9699998,.3389,29.75,.42250001,32.540001,.38999999,31.51,.68040001,38.959999
